Serial_number:
2003905
Project ID:

Location:
Conness Creek Barologger
BAROMETRIC PRESSURE
UNIT: kPa
TEMPERATURE
UNIT: ∞C
Date,Time,ms,BAROMETRIC PRESSURE,TEMPERATURE
8/21/2019,10:43:12 pm,0,76.5428,20.985
8/21/2019,11:13:12 pm,0,76.5381,20.863000000000003
8/21/2019,11:43:12 pm,0,76.5431,20.57
8/22/2019,12:13:12 am,0,76.5198,20.554000000000002
8/22/2019,12:43:12 am,0,76.5205,19.734
8/22/2019,01:13:12 am,0,76.5114,19.824
8/22/2019,01:43:12 am,0,76.5066,19.198
8/22/2019,02:13:12 am,0,76.4987,18.137999999999998
8/22/2019,02:43:12 am,0,76.4943,17.11
8/22/2019,03:13:12 am,0,76.5264,16.455
8/22/2019,03:43:12 am,0,76.5437,15.902000000000001
8/22/2019,04:13:12 am,0,76.5562,14.491
8/22/2019,04:43:12 am,0,76.5462,13.517000000000001
8/22/2019,05:13:12 am,0,76.5245,12.908
8/22/2019,05:43:12 am,0,76.5136,12.412
8/22/2019,06:13:12 am,0,76.4885,12.026
8/22/2019,06:43:12 am,0,76.466,11.699000000000002
8/22/2019,07:13:12 am,0,76.4816,11.363
8/22/2019,07:43:12 am,0,76.4913,10.824000000000002
8/22/2019,08:13:12 am,0,76.4667,10.285
8/22/2019,08:43:12 am,0,76.4335,9.951
8/22/2019,09:13:12 am,0,76.403,9.802999999999999
8/22/2019,09:43:12 am,0,76.4184,9.617
8/22/2019,10:13:12 am,0,76.3785,9.305
8/22/2019,10:43:12 am,0,76.3639,9.142000000000001
8/22/2019,11:13:12 am,0,76.3333,8.87
8/22/2019,11:43:12 am,0,76.3295,8.652000000000001
8/22/2019,12:13:12 pm,0,76.3438,8.388
8/22/2019,12:43:12 pm,0,76.3092,8.025
8/22/2019,01:13:12 pm,0,76.3141,7.792000000000001
8/22/2019,01:43:12 pm,0,76.3361,7.631
8/22/2019,02:13:12 pm,0,76.3382,7.946000000000001
8/22/2019,02:43:12 pm,0,76.3433,8.025
8/22/2019,03:13:12 pm,0,76.3203,8.821
8/22/2019,03:43:12 pm,0,76.3056,9.663
8/22/2019,04:13:12 pm,0,76.2822,10.597999999999999
8/22/2019,04:43:12 pm,0,76.2689,12.058
8/22/2019,05:13:12 pm,0,76.267,17.317
8/22/2019,05:43:12 pm,0,76.2879,20.509
8/22/2019,06:13:12 pm,0,76.2932,22.081999999999997
8/22/2019,06:43:12 pm,0,76.3119,23.419
8/22/2019,07:13:12 pm,0,76.3066,23.668000000000003
8/22/2019,07:43:12 pm,0,76.296,23.23
8/22/2019,08:13:12 pm,0,76.2752,22.743000000000002
8/22/2019,08:43:12 pm,0,76.2564,22.235
8/22/2019,09:13:12 pm,0,76.2607,21.945999999999998
8/22/2019,09:43:12 pm,0,76.2495,21.533
8/22/2019,10:13:12 pm,0,76.2222,21.396
8/22/2019,10:43:12 pm,0,76.2173,21.275
8/22/2019,11:13:12 pm,0,76.1989,21.044
8/22/2019,11:43:12 pm,0,76.1996,20.691999999999997
8/23/2019,12:13:12 am,0,76.2029,20.557
8/23/2019,12:43:12 am,0,76.2022,20.363
8/23/2019,01:13:12 am,0,76.2002,19.865
8/23/2019,01:43:12 am,0,76.206,19.078
8/23/2019,02:13:12 am,0,76.2011,18.087
8/23/2019,02:43:12 am,0,76.2177,17.417
8/23/2019,03:13:12 am,0,76.2298,16.826
8/23/2019,03:43:12 am,0,76.2618,15.795
8/23/2019,04:13:12 am,0,76.2753,14.715
8/23/2019,04:43:12 am,0,76.28,13.963
8/23/2019,05:13:12 am,0,76.2858,13.505
8/23/2019,05:43:12 am,0,76.282,12.956
8/23/2019,06:13:12 am,0,76.2836,12.448
8/23/2019,06:43:12 am,0,76.2917,12.125
8/23/2019,07:13:12 am,0,76.2996,11.847999999999999
8/23/2019,07:43:12 am,0,76.2967,11.609000000000002
8/23/2019,08:13:12 am,0,76.2949,11.079
8/23/2019,08:43:12 am,0,76.284,10.702
8/23/2019,09:13:12 am,0,76.2859,10.492
8/23/2019,09:43:12 am,0,76.2796,10.289000000000001
8/23/2019,10:13:12 am,0,76.2876,10.102
8/23/2019,10:43:12 am,0,76.2878,9.96
8/23/2019,11:13:12 am,0,76.2906,9.549
8/23/2019,11:43:12 am,0,76.2911,9.281
8/23/2019,12:13:12 pm,0,76.3086,9.145
8/23/2019,12:43:12 pm,0,76.3212,9.112
8/23/2019,01:13:12 pm,0,76.3268,8.889
8/23/2019,01:43:12 pm,0,76.3391,8.709
8/23/2019,02:13:12 pm,0,76.347,8.741
8/23/2019,02:43:12 pm,0,76.3561,8.818999999999999
8/23/2019,03:13:12 pm,0,76.3443,9.605
8/23/2019,03:43:12 pm,0,76.3418,10.583
8/23/2019,04:13:12 pm,0,76.3258,11.634
