Serial_number:   
2004212   
Project ID:   
L2004212   
Location:   
Lyell_Fk_abv_Twin_Br_Stilling_Tu
LEVEL   
UNIT: cm   
Offset: 0.000000 cm   
TEMPERATURE   
UNIT: °C   
Date,Time,ms,LEVEL (cm),TEMPERATURE 
8/5/2018,1:30:00 AM,0,799.54,13.021 
8/5/2018,2:00:00 AM,0,799.33,13.041 
8/5/2018,2:30:00 AM,0,799.2,13.049 
8/5/2018,3:00:00 AM,0,799.15,13.057 
8/5/2018,3:30:00 AM,0,799.15,13.047 
8/5/2018,4:00:00 AM,0,799.16,13.038 
8/5/2018,4:30:00 AM,0,799.12,13.026 
8/5/2018,5:00:00 AM,0,798.92,13.011 
8/5/2018,5:30:00 AM,0,798.73,12.986 
8/5/2018,6:00:00 AM,0,798.64,12.956 
8/5/2018,6:30:00 AM,0,798.4,12.918 
8/5/2018,7:00:00 AM,0,798.29,12.867 
8/5/2018,7:30:00 AM,0,798.16,12.76 
8/5/2018,8:00:00 AM,0,797.92,12.608 
8/5/2018,8:30:00 AM,0,797.77,12.421 
8/5/2018,9:00:00 AM,0,797.64,12.247 
8/5/2018,9:30:00 AM,0,797.63,12.074 
8/5/2018,10:00:00 AM,0,797.67,11.891 
8/5/2018,10:30:00 AM,0,797.67,11.689 
8/5/2018,11:00:00 AM,0,797.71,11.5 
8/5/2018,11:30:00 AM,0,797.63,11.343 
8/5/2018,12:00:00 PM,0,797.66,11.152 
8/5/2018,12:30:00 PM,0,797.74,10.952 
8/5/2018,1:00:00 PM,0,797.97,10.725 
8/5/2018,1:30:00 PM,0,798.11,10.525 
8/5/2018,2:00:00 PM,0,798.23,10.322 
8/5/2018,2:30:00 PM,0,798.43,10.15 
8/5/2018,3:00:00 PM,0,798.37,10.032 
8/5/2018,3:30:00 PM,0,798.39,9.993 
8/5/2018,4:00:00 PM,0,798.31,9.969 
8/5/2018,4:30:00 PM,0,798.18,10.007 
8/5/2018,5:00:00 PM,0,798.26,10.014 
8/5/2018,5:30:00 PM,0,798.33,10.085 
8/5/2018,6:00:00 PM,0,798.46,10.249 
8/5/2018,6:30:00 PM,0,798.63,10.438 
8/5/2018,7:00:00 PM,0,798.62,10.645 
8/5/2018,7:30:00 PM,0,798.72,10.83 
8/5/2018,8:00:00 PM,0,798.67,11.004 
8/5/2018,8:30:00 PM,0,798.63,11.172 
8/5/2018,9:00:00 PM,0,798.47,11.343 
8/5/2018,9:30:00 PM,0,798.34,11.526 
8/5/2018,10:00:00 PM,0,798.36,11.704 
8/5/2018,10:30:00 PM,0,798.34,11.876 
8/5/2018,11:00:00 PM,0,798.23,12.037 
8/5/2018,11:30:00 PM,0,798.22,12.207 
8/6/2018,12:00:00 AM,0,798.2,12.338 
8/6/2018,12:30:00 AM,0,798.3,12.481 
8/6/2018,1:00:00 AM,0,798.38,12.607 
8/6/2018,1:30:00 AM,0,798.42,12.736 
8/6/2018,2:00:00 AM,0,798.46,12.808 
8/6/2018,2:30:00 AM,0,798.39,12.838 
8/6/2018,3:00:00 AM,0,798.31,12.872 
8/6/2018,3:30:00 AM,0,798.38,12.895 
8/6/2018,4:00:00 AM,0,798.56,12.9 
8/6/2018,4:30:00 AM,0,798.78,12.915 
8/6/2018,5:00:00 AM,0,798.79,12.906 
8/6/2018,5:30:00 AM,0,798.85,12.902 
8/6/2018,6:00:00 AM,0,798.72,12.888 
8/6/2018,6:30:00 AM,0,798.62,12.864 
8/6/2018,7:00:00 AM,0,798.65,12.839 
8/6/2018,7:30:00 AM,0,798.6,12.804 
8/6/2018,8:00:00 AM,0,798.45,12.764 
8/6/2018,8:30:00 AM,0,798.32,12.696 
8/6/2018,9:00:00 AM,0,798.17,12.555 
8/6/2018,9:30:00 AM,0,798.15,12.381 
8/6/2018,10:00:00 AM,0,798.08,12.186 
8/6/2018,10:30:00 AM,0,797.95,12.007 
8/6/2018,11:00:00 AM,0,797.82,11.843 
8/6/2018,11:30:00 AM,0,797.89,11.686 
8/6/2018,12:00:00 PM,0,797.87,11.504 
8/6/2018,12:30:00 PM,0,798.01,11.337 
8/6/2018,1:00:00 PM,0,798.27,11.162 
8/6/2018,1:30:00 PM,0,798.55,10.992 
8/6/2018,2:00:00 PM,0,798.63,10.82 
8/6/2018,2:30:00 PM,0,798.71,10.657 
8/6/2018,3:00:00 PM,0,798.97,10.53 
8/6/2018,3:30:00 PM,0,799.12,10.485 
8/6/2018,4:00:00 PM,0,799.11,10.444 
8/6/2018,4:30:00 PM,0,799.2,10.435 
8/6/2018,5:00:00 PM,0,799.16,10.474 
8/6/2018,5:30:00 PM,0,799.25,10.539 
8/6/2018,6:00:00 PM,0,799.18,10.641 
8/6/2018,6:30:00 PM,0,799.14,10.77 
8/6/2018,7:00:00 PM,0,799.14,10.903 
8/6/2018,7:30:00 PM,0,799.08,11.051 
8/6/2018,8:00:00 PM,0,798.98,11.209 
8/6/2018,8:30:00 PM,0,798.99,11.365 
8/6/2018,9:00:00 PM,0,798.92,11.526 
8/6/2018,9:30:00 PM,0,798.98,11.718 
8/6/2018,10:00:00 PM,0,799.02,11.899 
8/6/2018,10:30:00 PM,0,799.05,12.01 
8/6/2018,11:00:00 PM,0,799.19,12.174 
8/6/2018,11:30:00 PM,0,799.07,12.329 
8/7/2018,12:00:00 AM,0,799.12,12.49 
8/7/2018,12:30:00 AM,0,798.93,12.633 
8/7/2018,1:00:00 AM,0,798.86,12.77 
8/7/2018,1:30:00 AM,0,798.73,12.883 
8/7/2018,2:00:00 AM,0,798.58,12.946 
8/7/2018,2:30:00 AM,0,798.74,12.982 
8/7/2018,3:00:00 AM,0,798.88,13.005 
8/7/2018,3:30:00 AM,0,799.03,13.006 
8/7/2018,4:00:00 AM,0,798.97,13.016 
8/7/2018,4:30:00 AM,0,798.99,13.017 
8/7/2018,5:00:00 AM,0,798.96,13.018 
8/7/2018,5:30:00 AM,0,798.73,13.005 
8/7/2018,6:00:00 AM,0,798.56,12.991 
8/7/2018,6:30:00 AM,0,798.52,12.963 
8/7/2018,7:00:00 AM,0,798.33,12.942 
8/7/2018,7:30:00 AM,0,798.26,12.914 
8/7/2018,8:00:00 AM,0,797.94,12.877 
8/7/2018,8:30:00 AM,0,797.65,12.831 
8/7/2018,9:00:00 AM,0,797.53,12.776 
8/7/2018,9:30:00 AM,0,797.42,12.683 
8/7/2018,10:00:00 AM,0,797.28,12.542 
8/7/2018,10:30:00 AM,0,797.13,12.386 
8/7/2018,11:00:00 AM,0,797.03,12.222 
8/7/2018,11:30:00 AM,0,797.02,12.055 
8/7/2018,12:00:00 PM,0,797.05,11.893 
8/7/2018,12:30:00 PM,0,797.25,11.736 
8/7/2018,1:00:00 PM,0,797.36,11.577 
8/7/2018,1:30:00 PM,0,797.5,11.417 
8/7/2018,2:00:00 PM,0,797.66,11.253 
8/7/2018,2:30:00 PM,0,797.77,11.126 
8/7/2018,3:00:00 PM,0,797.74,11.025 
8/7/2018,3:30:00 PM,0,797.65,10.991 
8/7/2018,4:00:00 PM,0,797.62,10.985 
8/7/2018,4:30:00 PM,0,797.53,10.978 
8/7/2018,5:00:00 PM,0,797.61,11.007 
8/7/2018,5:30:00 PM,0,797.53,11.115 
8/7/2018,6:00:00 PM,0,797.57,11.215 
8/7/2018,6:30:00 PM,0,797.63,11.322 
8/7/2018,7:00:00 PM,0,797.58,11.432 
8/7/2018,7:30:00 PM,0,797.63,11.535 
8/7/2018,8:00:00 PM,0,797.56,11.641 
8/7/2018,8:30:00 PM,0,797.49,11.782 
8/7/2018,9:00:00 PM,0,797.37,11.902 
8/7/2018,9:30:00 PM,0,797.34,12.064 
8/7/2018,10:00:00 PM,0,797.3,12.209 
8/7/2018,10:30:00 PM,0,797.23,12.409 
8/7/2018,11:00:00 PM,0,797.08,12.583 
8/7/2018,11:30:00 PM,0,797.1,12.741 
8/8/2018,12:00:00 AM,0,797.06,12.921 
8/8/2018,12:30:00 AM,0,797.07,13.115 
8/8/2018,1:00:00 AM,0,797.06,13.235 
8/8/2018,1:30:00 AM,0,797.03,13.332 
8/8/2018,2:00:00 AM,0,797.09,13.444 
8/8/2018,2:30:00 AM,0,797.19,13.507 
8/8/2018,3:00:00 AM,0,797.18,13.557 
8/8/2018,3:30:00 AM,0,797.32,13.582 
8/8/2018,4:00:00 AM,0,797.41,13.589 
8/8/2018,4:30:00 AM,0,797.56,13.601 
8/8/2018,5:00:00 AM,0,797.7,13.609 
8/8/2018,5:30:00 AM,0,797.54,13.605 
8/8/2018,6:00:00 AM,0,797.58,13.595 
8/8/2018,6:30:00 AM,0,797.5,13.58 
8/8/2018,7:00:00 AM,0,797.47,13.557 
8/8/2018,7:30:00 AM,0,797.37,13.52 
8/8/2018,8:00:00 AM,0,797.1,13.487 
8/8/2018,8:30:00 AM,0,797,13.451 
8/8/2018,9:00:00 AM,0,796.97,13.414 
8/8/2018,9:30:00 AM,0,796.9,13.37 
8/8/2018,10:00:00 AM,0,796.79,13.307 
8/8/2018,10:30:00 AM,0,796.72,13.246 
8/8/2018,11:00:00 AM,0,796.65,13.15 
8/8/2018,11:30:00 AM,0,796.85,13.005 
8/8/2018,12:00:00 PM,0,796.94,12.828 
8/8/2018,12:30:00 PM,0,797.13,12.652 
8/8/2018,1:00:00 PM,0,797.37,12.467 
8/8/2018,1:30:00 PM,0,797.65,12.287 
8/8/2018,2:00:00 PM,0,797.94,12.121 
8/8/2018,2:30:00 PM,0,798.16,11.946 
8/8/2018,3:00:00 PM,0,798.32,11.832 
8/8/2018,3:30:00 PM,0,798.52,11.801 
8/8/2018,4:00:00 PM,0,798.61,11.812 
8/8/2018,4:30:00 PM,0,798.76,11.824 
8/8/2018,5:00:00 PM,0,798.89,11.875 
8/8/2018,5:30:00 PM,0,799,11.948 
8/8/2018,6:00:00 PM,0,799.14,12.025 
8/8/2018,6:30:00 PM,0,799.31,12.104 
8/8/2018,7:00:00 PM,0,799.29,12.191 
8/8/2018,7:30:00 PM,0,799.2,12.282 
8/8/2018,8:00:00 PM,0,799.44,12.378 
8/8/2018,8:30:00 PM,0,799.49,12.509 
8/8/2018,9:00:00 PM,0,799.51,12.639 
8/8/2018,9:30:00 PM,0,799.48,12.825 
8/8/2018,10:00:00 PM,0,799.5,13.024 
8/8/2018,10:30:00 PM,0,799.41,13.233 
8/8/2018,11:00:00 PM,0,799.35,13.386 
8/8/2018,11:30:00 PM,0,799.27,13.472 
8/9/2018,12:00:00 AM,0,799.07,13.586 
8/9/2018,12:30:00 AM,0,798.99,13.715 
8/9/2018,1:00:00 AM,0,799.06,13.829 
8/9/2018,1:30:00 AM,0,798.87,13.925 
8/9/2018,2:00:00 AM,0,798.84,14.027 
8/9/2018,2:30:00 AM,0,798.82,14.115 
8/9/2018,3:00:00 AM,0,799.07,14.156 
8/9/2018,3:30:00 AM,0,799.41,14.162 
8/9/2018,4:00:00 AM,0,799.48,14.184 
8/9/2018,4:30:00 AM,0,799.7,14.184 
8/9/2018,5:00:00 AM,0,799.65,14.17 
8/9/2018,5:30:00 AM,0,799.63,14.168 
8/9/2018,6:00:00 AM,0,799.6,14.15 
8/9/2018,6:30:00 AM,0,799.52,14.133 
8/9/2018,7:00:00 AM,0,799.55,14.119 
8/9/2018,7:30:00 AM,0,799.43,14.091 
8/9/2018,8:00:00 AM,0,799.24,14.05 
8/9/2018,8:30:00 AM,0,799.09,14.012 
8/9/2018,9:00:00 AM,0,799,13.975 
8/9/2018,9:30:00 AM,0,798.84,13.924 
8/9/2018,10:00:00 AM,0,798.59,13.87 
8/9/2018,10:30:00 AM,0,798.38,13.803 
8/9/2018,11:00:00 AM,0,798.39,13.736 
8/9/2018,11:30:00 AM,0,798.47,13.654 
8/9/2018,12:00:00 PM,0,798.67,13.544 
8/9/2018,12:30:00 PM,0,798.83,13.396 
8/9/2018,1:00:00 PM,0,798.99,13.218 
8/9/2018,1:30:00 PM,0,799.21,13.046 
8/9/2018,2:00:00 PM,0,799.36,12.866 
8/9/2018,2:30:00 PM,0,799.58,12.714 
8/9/2018,3:00:00 PM,0,799.77,12.611 
8/9/2018,3:30:00 PM,0,799.78,12.572 
8/9/2018,4:00:00 PM,0,799.84,12.552 
8/9/2018,4:30:00 PM,0,799.95,12.569 
8/9/2018,5:00:00 PM,0,799.86,12.614 
8/9/2018,5:30:00 PM,0,800.06,12.685 
8/9/2018,6:00:00 PM,0,800.07,12.749 
8/9/2018,6:30:00 PM,0,800.03,12.791 
8/9/2018,7:00:00 PM,0,800.1,12.844 
8/9/2018,7:30:00 PM,0,799.97,12.918 
8/9/2018,8:00:00 PM,0,799.95,13.01 
8/9/2018,8:30:00 PM,0,800,13.1 
8/9/2018,9:00:00 PM,0,800.16,13.183 
8/9/2018,9:30:00 PM,0,800.2,13.244 
8/9/2018,10:00:00 PM,0,800.28,13.321 
8/9/2018,10:30:00 PM,0,800.3,13.415 
8/9/2018,11:00:00 PM,0,800.15,13.503 
8/9/2018,11:30:00 PM,0,800.25,13.596 
8/10/2018,12:00:00 AM,0,800.15,13.68 
8/10/2018,12:30:00 AM,0,800.04,13.766 
8/10/2018,1:00:00 AM,0,800.01,13.852 
8/10/2018,1:30:00 AM,0,799.98,13.926 
8/10/2018,2:00:00 AM,0,799.95,14.009 
8/10/2018,2:30:00 AM,0,800.13,14.074 
8/10/2018,3:00:00 AM,0,800.31,14.11 
8/10/2018,3:30:00 AM,0,800.53,14.142 
8/10/2018,4:00:00 AM,0,800.85,14.159 
8/10/2018,4:30:00 AM,0,800.97,14.154 
8/10/2018,5:00:00 AM,0,801.13,14.155 
8/10/2018,5:30:00 AM,0,801.13,14.143 
8/10/2018,6:00:00 AM,0,801.08,14.127 
8/10/2018,6:30:00 AM,0,800.97,14.114 
8/10/2018,7:00:00 AM,0,800.87,14.084 
8/10/2018,7:30:00 AM,0,800.67,14.047 
8/10/2018,8:00:00 AM,0,800.54,14.005 
8/10/2018,8:30:00 AM,0,800.31,13.967 
8/10/2018,9:00:00 AM,0,800.29,13.931 
8/10/2018,9:30:00 AM,0,800.14,13.871 
8/10/2018,10:00:00 AM,0,800.1,13.793 
8/10/2018,10:30:00 AM,0,800.06,13.679 
8/10/2018,11:00:00 AM,0,799.99,13.53 
8/10/2018,11:30:00 AM,0,799.92,13.367 
8/10/2018,12:00:00 PM,0,800.03,13.192 
8/10/2018,12:30:00 PM,0,800.03,13.015 
8/10/2018,1:00:00 PM,0,800.21,12.842 
8/10/2018,1:30:00 PM,0,800.5,12.671 
8/10/2018,2:00:00 PM,0,800.62,12.499 
8/10/2018,2:30:00 PM,0,800.82,12.351 
8/10/2018,3:00:00 PM,0,800.78,12.268 
8/10/2018,3:30:00 PM,0,800.81,12.238 
8/10/2018,4:00:00 PM,0,800.9,12.231 
8/10/2018,4:30:00 PM,0,800.89,12.271 
8/10/2018,5:00:00 PM,0,800.96,12.33 
8/10/2018,5:30:00 PM,0,801.02,12.403 
8/10/2018,6:00:00 PM,0,801.1,12.489 
8/10/2018,6:30:00 PM,0,800.97,12.575 
8/10/2018,7:00:00 PM,0,800.94,12.667 
8/10/2018,7:30:00 PM,0,800.69,12.774 
8/10/2018,8:00:00 PM,0,800.66,12.913 
8/10/2018,8:30:00 PM,0,800.63,13.036 
8/10/2018,9:00:00 PM,0,800.78,13.152 
8/10/2018,9:30:00 PM,0,800.99,13.289 
8/10/2018,10:00:00 PM,0,801.6,13.433 
8/10/2018,10:30:00 PM,0,801.07,13.514 
8/10/2018,11:00:00 PM,0,800.67,13.59 
8/10/2018,11:30:00 PM,0,800.42,13.713 
8/11/2018,12:00:00 AM,0,800.46,13.812 
8/11/2018,12:30:00 AM,0,800.51,13.892 
8/11/2018,1:00:00 AM,0,800.44,13.945 
8/11/2018,1:30:00 AM,0,800.38,14.005 
8/11/2018,2:00:00 AM,0,800.35,14.053 
8/11/2018,2:30:00 AM,0,800.41,14.086 
8/11/2018,3:00:00 AM,0,800.54,14.109 
8/11/2018,3:30:00 AM,0,800.52,14.124 
8/11/2018,4:00:00 AM,0,800.73,14.134 
8/11/2018,4:30:00 AM,0,800.62,14.137 
8/11/2018,5:00:00 AM,0,800.54,14.142 
8/11/2018,5:30:00 AM,0,800.43,14.133 
8/11/2018,6:00:00 AM,0,800.32,14.12 
8/11/2018,6:30:00 AM,0,800.11,14.107 
8/11/2018,7:00:00 AM,0,799.98,14.084 
8/11/2018,7:30:00 AM,0,799.87,14.064 
8/11/2018,8:00:00 AM,0,799.62,14.052 
8/11/2018,8:30:00 AM,0,799.4,14.018 
8/11/2018,9:00:00 AM,0,799.27,13.98 
8/11/2018,9:30:00 AM,0,799.12,13.953 
8/11/2018,10:00:00 AM,0,799.05,13.913 
8/11/2018,10:30:00 AM,0,798.88,13.872 
8/11/2018,11:00:00 AM,0,798.85,13.815 
8/11/2018,11:30:00 AM,0,798.88,13.741 
8/11/2018,12:00:00 PM,0,798.88,13.615 
8/11/2018,12:30:00 PM,0,798.98,13.447 
8/11/2018,1:00:00 PM,0,799.15,13.274 
8/11/2018,1:30:00 PM,0,799.38,13.093 
8/11/2018,2:00:00 PM,0,799.54,12.913 
8/11/2018,2:30:00 PM,0,799.64,12.751 
8/11/2018,3:00:00 PM,0,799.6,12.646 
8/11/2018,3:30:00 PM,0,799.76,12.602 
8/11/2018,4:00:00 PM,0,799.68,12.586 
8/11/2018,4:30:00 PM,0,799.53,12.603 
8/11/2018,5:00:00 PM,0,799.51,12.637 
8/11/2018,5:30:00 PM,0,799.55,12.694 
8/11/2018,6:00:00 PM,0,799.74,12.764 
8/11/2018,6:30:00 PM,0,799.77,12.83 
8/11/2018,7:00:00 PM,0,799.73,12.89 
8/11/2018,7:30:00 PM,0,799.62,12.947 
8/11/2018,8:00:00 PM,0,799.53,12.999 
8/11/2018,8:30:00 PM,0,799.37,13.051 
8/11/2018,9:00:00 PM,0,799.42,13.093 
8/11/2018,9:30:00 PM,0,799.24,13.141 
8/11/2018,10:00:00 PM,0,798.94,13.179 
8/11/2018,10:30:00 PM,0,798.83,13.211 
8/11/2018,11:00:00 PM,0,798.78,13.251 
8/11/2018,11:30:00 PM,0,798.8,13.294 
8/12/2018,12:00:00 AM,0,798.7,13.341 
8/12/2018,12:30:00 AM,0,798.69,13.384 
8/12/2018,1:00:00 AM,0,798.75,13.434 
8/12/2018,1:30:00 AM,0,798.84,13.505 
8/12/2018,2:00:00 AM,0,798.51,13.551 
8/12/2018,2:30:00 AM,0,798.39,13.589 
8/12/2018,3:00:00 AM,0,798.5,13.607 
8/12/2018,3:30:00 AM,0,798.62,13.626 
8/12/2018,4:00:00 AM,0,798.84,13.64 
8/12/2018,4:30:00 AM,0,798.87,13.642 
8/12/2018,5:00:00 AM,0,798.88,13.646 
8/12/2018,5:30:00 AM,0,798.78,13.635 
8/12/2018,6:00:00 AM,0,798.71,13.635 
8/12/2018,6:30:00 AM,0,798.71,13.616 
8/12/2018,7:00:00 AM,0,798.56,13.591 
8/12/2018,7:30:00 AM,0,798.44,13.574 
8/12/2018,8:00:00 AM,0,798.3,13.548 
8/12/2018,8:30:00 AM,0,798.05,13.522 
8/12/2018,9:00:00 AM,0,797.93,13.487 
8/12/2018,9:30:00 AM,0,797.82,13.434 
8/12/2018,10:00:00 AM,0,797.73,13.369 
8/12/2018,10:30:00 AM,0,797.7,13.284 
8/12/2018,11:00:00 AM,0,797.57,13.188 
8/12/2018,11:30:00 AM,0,797.59,13.078 
8/12/2018,12:00:00 PM,0,797.66,12.962 
8/12/2018,12:30:00 PM,0,797.76,12.842 
8/12/2018,1:00:00 PM,0,798,12.724 
8/12/2018,1:30:00 PM,0,798.15,12.596 
8/12/2018,2:00:00 PM,0,798.48,12.473 
8/12/2018,2:30:00 PM,0,798.57,12.357 
8/12/2018,3:00:00 PM,0,798.71,12.267 
8/12/2018,3:30:00 PM,0,798.81,12.242 
8/12/2018,4:00:00 PM,0,798.72,12.24 
8/12/2018,4:30:00 PM,0,798.74,12.286 
8/12/2018,5:00:00 PM,0,798.88,12.358 
8/12/2018,5:30:00 PM,0,799,12.444 
8/12/2018,6:00:00 PM,0,799.16,12.52 
8/12/2018,6:30:00 PM,0,799.24,12.595 
8/12/2018,7:00:00 PM,0,799.19,12.675 
8/12/2018,7:30:00 PM,0,799.08,12.761 
8/12/2018,8:00:00 PM,0,798.96,12.854 
8/12/2018,8:30:00 PM,0,798.9,12.964 
8/12/2018,9:00:00 PM,0,798.75,13.096 
8/12/2018,9:30:00 PM,0,798.84,13.25 
8/12/2018,10:00:00 PM,0,798.82,13.415 
8/12/2018,10:30:00 PM,0,798.61,13.575 
8/12/2018,11:00:00 PM,0,798.5,13.7 
8/12/2018,11:30:00 PM,0,798.56,13.85 
8/13/2018,12:00:00 AM,0,798.67,13.962 
8/13/2018,12:30:00 AM,0,798.62,14.07 
8/13/2018,1:00:00 AM,0,798.49,14.154 
8/13/2018,1:30:00 AM,0,798.4,14.211 
8/13/2018,2:00:00 AM,0,798.44,14.269 
8/13/2018,2:30:00 AM,0,798.49,14.311 
8/13/2018,3:00:00 AM,0,798.66,14.338 
8/13/2018,3:30:00 AM,0,798.68,14.346 
8/13/2018,4:00:00 AM,0,798.77,14.358 
8/13/2018,4:30:00 AM,0,798.98,14.359 
8/13/2018,5:00:00 AM,0,799.06,14.348 
8/13/2018,5:30:00 AM,0,798.92,14.323 
8/13/2018,6:00:00 AM,0,798.87,14.294 
8/13/2018,6:30:00 AM,0,799.02,14.259 
8/13/2018,7:00:00 AM,0,799.14,14.22 
8/13/2018,7:30:00 AM,0,799.11,14.182 
8/13/2018,8:00:00 AM,0,799.2,14.128 
8/13/2018,8:30:00 AM,0,799.39,14.075 
8/13/2018,9:00:00 AM,0,799.66,14.008 
8/13/2018,9:30:00 AM,0,799.97,13.924 
8/13/2018,10:00:00 AM,0,800.16,13.813 
8/13/2018,10:30:00 AM,0,800.28,13.651 
8/13/2018,11:00:00 AM,0,800.43,13.469 
8/13/2018,11:30:00 AM,0,800.44,13.261 
8/13/2018,12:00:00 PM,0,800.43,13.072 
8/13/2018,12:30:00 PM,0,800.24,12.864 
8/13/2018,1:00:00 PM,0,800.24,12.679 
8/13/2018,1:30:00 PM,0,800.17,12.504 
8/13/2018,2:00:00 PM,0,800.2,12.343 
8/13/2018,2:30:00 PM,0,800.01,12.207 
8/13/2018,3:00:00 PM,0,799.81,12.126 
8/13/2018,3:30:00 PM,0,799.74,12.083 
8/13/2018,4:00:00 PM,0,799.66,12.085 
8/13/2018,4:30:00 PM,0,799.53,12.112 
8/13/2018,5:00:00 PM,0,799.48,12.17 
8/13/2018,5:30:00 PM,0,799.43,12.252 
8/13/2018,6:00:00 PM,0,799.4,12.359 
8/13/2018,6:30:00 PM,0,799.27,12.477 
8/13/2018,7:00:00 PM,0,799.24,12.588 
8/13/2018,7:30:00 PM,0,798.94,12.68 
8/13/2018,8:00:00 PM,0,798.96,12.754 
8/13/2018,8:30:00 PM,0,799,12.82 
8/13/2018,9:00:00 PM,0,799.15,12.876 
8/13/2018,9:30:00 PM,0,799.13,12.919 
8/13/2018,10:00:00 PM,0,799,12.958 
8/13/2018,10:30:00 PM,0,798.53,12.99 
8/13/2018,11:00:00 PM,0,798.2,13.026 
8/13/2018,11:30:00 PM,0,798.12,13.06 
8/14/2018,12:00:00 AM,0,798.04,13.103 
8/14/2018,12:30:00 AM,0,797.99,13.142 
8/14/2018,1:00:00 AM,0,797.96,13.187 
8/14/2018,1:30:00 AM,0,797.9,13.224 
8/14/2018,2:00:00 AM,0,797.94,13.255 
8/14/2018,2:30:00 AM,0,797.91,13.285 
8/14/2018,3:00:00 AM,0,798,13.298 
8/14/2018,3:30:00 AM,0,797.86,13.305 
8/14/2018,4:00:00 AM,0,797.95,13.301 
8/14/2018,4:30:00 AM,0,797.97,13.293 
8/14/2018,5:00:00 AM,0,797.78,13.284 
8/14/2018,5:30:00 AM,0,797.74,13.269 
8/14/2018,6:00:00 AM,0,797.56,13.247 
8/14/2018,6:30:00 AM,0,797.51,13.221 
8/14/2018,7:00:00 AM,0,797.61,13.18 
8/14/2018,7:30:00 AM,0,797.59,13.103 
8/14/2018,8:00:00 AM,0,797.42,12.998 
8/14/2018,8:30:00 AM,0,797.31,12.863 
8/14/2018,9:00:00 AM,0,797.19,12.751 
8/14/2018,9:30:00 AM,0,797.14,12.596 
8/14/2018,10:00:00 AM,0,797.02,12.451 
8/14/2018,10:30:00 AM,0,797.13,12.299 
8/14/2018,11:00:00 AM,0,796.88,12.135 
8/14/2018,11:30:00 AM,0,796.85,11.972 
8/14/2018,12:00:00 PM,0,796.69,11.797 
8/14/2018,12:30:00 PM,0,796.59,11.629 
8/14/2018,1:00:00 PM,0,796.75,11.462 
8/14/2018,1:30:00 PM,0,796.88,11.303 
8/14/2018,2:00:00 PM,0,796.85,11.157 
8/14/2018,2:30:00 PM,0,796.8,11.046 
8/14/2018,3:00:00 PM,0,796.77,10.997 
8/14/2018,3:30:00 PM,0,796.65,11.009 
8/14/2018,4:00:00 PM,0,796.67,11.037 
8/14/2018,4:30:00 PM,0,796.49,11.122 
8/14/2018,5:00:00 PM,0,796.42,11.254 
8/14/2018,5:30:00 PM,0,796.36,11.396 
8/14/2018,6:00:00 PM,0,796.2,11.523 
8/14/2018,6:30:00 PM,0,796.13,11.646 
8/14/2018,7:00:00 PM,0,796.43,11.779 
8/14/2018,7:30:00 PM,0,796.73,11.9 
8/14/2018,8:00:00 PM,0,796.83,12.008 
8/14/2018,8:30:00 PM,0,797.57,12.098 
8/14/2018,9:00:00 PM,0,798.13,12.173 
8/14/2018,9:30:00 PM,0,797.11,12.24 
8/14/2018,10:00:00 PM,0,796.96,12.294 
8/14/2018,10:30:00 PM,0,796.44,12.35 
8/14/2018,11:00:00 PM,0,796.19,12.413 
8/14/2018,11:30:00 PM,0,795.9,12.473 
8/15/2018,12:00:00 AM,0,795.99,12.536 
8/15/2018,12:30:00 AM,0,796.02,12.603 
8/15/2018,1:00:00 AM,0,795.81,12.663 
8/15/2018,1:30:00 AM,0,795.82,12.703 
8/15/2018,2:00:00 AM,0,795.92,12.746 
8/15/2018,2:30:00 AM,0,796.06,12.772 
8/15/2018,3:00:00 AM,0,796.06,12.79 
8/15/2018,3:30:00 AM,0,796.23,12.822 
8/15/2018,4:00:00 AM,0,796.44,12.843 
8/15/2018,4:30:00 AM,0,796.68,12.856 
8/15/2018,5:00:00 AM,0,796.79,12.865 
8/15/2018,5:30:00 AM,0,796.94,12.865 
8/15/2018,6:00:00 AM,0,797.38,12.865 
8/15/2018,6:30:00 AM,0,797.71,12.855 
8/15/2018,7:00:00 AM,0,797.96,12.845 
8/15/2018,7:30:00 AM,0,797.69,12.826 
8/15/2018,8:00:00 AM,0,797.41,12.807 
8/15/2018,8:30:00 AM,0,796.95,12.773 
8/15/2018,9:00:00 AM,0,796.77,12.698 
8/15/2018,9:30:00 AM,0,796.69,12.592 
8/15/2018,10:00:00 AM,0,796.57,12.462 
8/15/2018,10:30:00 AM,0,796.45,12.312 
8/15/2018,11:00:00 AM,0,796.42,12.153 
8/15/2018,11:30:00 AM,0,796.31,11.988 
8/15/2018,12:00:00 PM,0,796.3,11.826 
8/15/2018,12:30:00 PM,0,796.24,11.66 
8/15/2018,1:00:00 PM,0,796.31,11.507 
8/15/2018,1:30:00 PM,0,796.49,11.356 
8/15/2018,2:00:00 PM,0,796.63,11.22 
8/15/2018,2:30:00 PM,0,796.6,11.094 
8/15/2018,3:00:00 PM,0,796.62,11.033 
8/15/2018,3:30:00 PM,0,796.57,10.989 
8/15/2018,4:00:00 PM,0,796.52,11 
8/15/2018,4:30:00 PM,0,796.55,11.064 
8/15/2018,5:00:00 PM,0,796.6,11.152 
8/15/2018,5:30:00 PM,0,796.62,11.269 
8/15/2018,6:00:00 PM,0,796.69,11.409 
