"TOA5","DanaBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-25 09:30:00",230993,13.38,0.675,14.22,1,0.924,0.25
"2021-07-25 09:45:00",230994,13.37,0.674,14.43,1,0.924,0.25
"2021-07-25 10:00:00",230995,13.34,0.674,14.72,1,0.924,0.25
"2021-07-25 10:15:00",230996,13.33,0.675,15.03,1,0.925,0.25
"2021-07-25 10:30:00",230997,13.31,0.675,15.3,1,0.925,0.25
"2021-07-25 10:45:00",230998,13.3,0.676,15.57,1,0.926,0.25
"2021-07-25 11:00:00",230999,13.28,0.677,15.85,1,0.926,0.25
"2021-07-25 11:15:00",231000,13.28,0.675,16.03,1,0.925,0.25
"2021-07-25 11:30:00",231001,13.27,0.676,16.21,1,0.925,0.25
"2021-07-25 11:45:00",231002,13.27,0.676,16.41,1,0.925,0.25
"2021-07-25 12:00:00",231003,13.27,0.675,16.52,1,0.924,0.25
"2021-07-25 12:15:00",231004,13.28,0.676,16.56,1,0.925,0.25
"2021-07-25 12:30:00",231005,13.28,0.677,16.56,1,0.927,0.25
"2021-07-25 12:45:00",231006,13.3,0.675,16.53,1,0.925,0.25
"2021-07-25 13:00:00",231007,13.3,0.675,16.48,1,0.925,0.25
"2021-07-25 13:15:00",231008,13.29,0.676,16.49,1,0.925,0.25
"2021-07-25 13:30:00",231009,13.24,0.678,16.44,1,0.927,0.25
"2021-07-25 13:45:00",231010,13.31,0.677,16.31,1,0.927,0.25
"2021-07-25 14:00:00",231011,13.29,0.676,16.23,1,0.926,0.25
"2021-07-25 14:15:00",231012,13.25,0.677,16.17,1,0.927,0.25
"2021-07-25 14:30:00",231013,13.23,0.679,16.09,1,0.929,0.25
"2021-07-25 14:45:00",231014,13.21,0.684,15.99,1,0.934,0.25
"2021-07-25 15:00:00",231015,13.18,0.686,15.9,1,0.935,0.25
"2021-07-25 15:15:00",231016,13.35,0.685,15.85,1,0.935,0.25
"2021-07-25 15:30:00",231017,13.37,0.686,15.84,1,0.935,0.25
"2021-07-25 15:45:00",231018,13.31,0.686,15.87,1,0.935,0.25
"2021-07-25 16:00:00",231019,13.29,0.686,15.9,1,0.935,0.25
"2021-07-25 16:15:00",231020,13.37,0.685,15.93,1,0.934,0.25
"2021-07-25 16:30:00",231021,13.38,0.684,16,1,0.934,0.25
"2021-07-25 16:45:00",231022,13.38,0.684,16.08,1,0.933,0.25
"2021-07-25 17:00:00",231023,13.37,0.686,16.15,1,0.936,0.25
"2021-07-25 17:15:00",231024,13.37,0.692,16.24,1,0.941,0.25
"2021-07-25 17:30:00",231025,13.37,0.694,16.33,1,0.943,0.25
"2021-07-25 17:45:00",231026,13.37,0.694,16.43,1,0.944,0.25
"2021-07-25 18:00:00",231027,13.36,0.695,16.53,1,0.945,0.25
"2021-07-25 18:15:00",231028,13.31,0.696,16.62,1,0.946,0.25
"2021-07-25 18:30:00",231029,13.29,0.693,16.67,1,0.943,0.25
"2021-07-25 18:45:00",231030,13.27,0.693,16.68,1,0.943,0.25
"2021-07-25 19:00:00",231031,13.24,0.691,16.68,1,0.941,0.25
"2021-07-25 19:15:00",231032,13.22,0.689,16.65,1,0.939,0.25
"2021-07-25 19:30:00",231033,13.2,0.687,16.6,1,0.937,0.25
"2021-07-25 19:45:00",231034,13.18,0.686,16.53,1,0.936,0.25
"2021-07-25 20:00:00",231035,13.16,0.687,16.47,1,0.936,0.25
"2021-07-25 20:15:00",231036,13.15,0.687,16.4,1,0.936,0.25
"2021-07-25 20:30:00",231037,13.14,0.688,16.31,1,0.938,0.25
"2021-07-25 20:45:00",231038,13.11,0.691,16.23,1,0.941,0.25
"2021-07-25 21:00:00",231039,13.1,0.694,16.16,1,0.943,0.25
"2021-07-25 21:15:00",231040,13.09,0.696,16.1,1,0.945,0.25
"2021-07-25 21:30:00",231041,13.07,0.696,16.04,1,0.946,0.25
"2021-07-25 21:45:00",231042,13.06,0.697,15.99,1,0.946,0.25
"2021-07-25 22:00:00",231043,13.05,0.697,15.95,1,0.947,0.25
"2021-07-25 22:15:00",231044,13.03,0.701,15.92,1,0.951,0.25
"2021-07-25 22:30:00",231045,13.02,0.704,15.88,1,0.954,0.25
"2021-07-25 22:45:00",231046,13.01,0.705,15.84,1,0.954,0.25
"2021-07-25 23:00:00",231047,12.99,0.701,15.81,1,0.951,0.25
"2021-07-25 23:15:00",231048,12.98,0.702,15.78,1,0.952,0.25
"2021-07-25 23:30:00",231049,12.97,0.703,15.74,1,0.952,0.25
"2021-07-25 23:45:00",231050,12.96,0.701,15.7,1,0.95,0.25
"2021-07-26 00:00:00",231051,12.94,0.699,15.65,1,0.949,0.25
"2021-07-26 00:15:00",231052,12.93,0.7,15.61,1,0.949,0.25
"2021-07-26 00:30:00",231053,12.92,0.699,15.56,1,0.948,0.25
"2021-07-26 00:45:00",231054,12.91,0.698,15.51,1,0.948,0.25
"2021-07-26 01:00:00",231055,12.9,0.697,15.46,1,0.947,0.25
"2021-07-26 01:15:00",231056,12.89,0.697,15.4,1,0.947,0.25
"2021-07-26 01:30:00",231057,12.88,0.697,15.34,1,0.947,0.25
"2021-07-26 01:45:00",231058,12.86,0.696,15.26,1,0.945,0.25
"2021-07-26 02:00:00",231059,12.85,0.695,15.19,1,0.944,0.25
"2021-07-26 02:15:00",231060,12.84,0.694,15.12,1,0.943,0.25
"2021-07-26 02:30:00",231061,12.83,0.693,15.04,1,0.943,0.25
"2021-07-26 02:45:00",231062,12.82,0.693,14.96,1,0.942,0.25
"2021-07-26 03:00:00",231063,12.81,0.691,14.88,1,0.941,0.25
"2021-07-26 03:15:00",231064,12.8,0.691,14.8,1,0.941,0.25
"2021-07-26 03:30:00",231065,12.78,0.691,14.72,1,0.941,0.25
"2021-07-26 03:45:00",231066,12.77,0.69,14.64,1,0.94,0.25
"2021-07-26 04:00:00",231067,12.77,0.689,14.57,1,0.939,0.25
"2021-07-26 04:15:00",231068,12.76,0.69,14.49,1,0.939,0.25
"2021-07-26 04:30:00",231069,12.75,0.689,14.42,1,0.938,0.25
"2021-07-26 04:45:00",231070,12.74,0.689,14.34,1,0.939,0.25
"2021-07-26 05:00:00",231071,12.72,0.688,14.26,1,0.938,0.25
"2021-07-26 05:15:00",231072,12.71,0.689,14.18,1,0.939,0.25
"2021-07-26 05:30:00",231073,12.7,0.687,14.11,1,0.937,0.25
"2021-07-26 05:45:00",231074,12.69,0.689,14.03,1,0.938,0.25
"2021-07-26 06:00:00",231075,12.68,0.688,13.95,1,0.937,0.25
"2021-07-26 06:15:00",231076,12.68,0.687,13.87,1,0.937,0.25
"2021-07-26 06:30:00",231077,12.67,0.687,13.79,1,0.937,0.25
"2021-07-26 06:45:00",231078,12.66,0.687,13.71,1,0.936,0.25
"2021-07-26 07:00:00",231079,12.65,0.687,13.65,1,0.936,0.25
"2021-07-26 07:15:00",231080,12.64,0.685,13.6,1,0.935,0.25
"2021-07-26 07:30:00",231081,12.67,0.685,13.56,1,0.935,0.25
"2021-07-26 07:45:00",231082,12.7,0.685,13.53,1,0.935,0.25
"2021-07-26 08:00:00",231083,12.71,0.685,13.51,1,0.935,0.25
"2021-07-26 08:15:00",231084,12.71,0.685,13.5,1,0.934,0.25
"2021-07-26 08:30:00",231085,12.72,0.686,13.5,1,0.935,0.25
"2021-07-26 08:45:00",231086,12.85,0.685,13.53,1,0.934,0.25
"2021-07-26 09:00:00",231087,12.99,0.684,13.57,1,0.934,0.25
"2021-07-26 09:15:00",231088,13.28,0.685,13.65,1,0.934,0.25
"2021-07-26 09:30:00",231089,13.41,0.685,13.77,1,0.935,0.25
"2021-07-26 09:45:00",231090,13.4,0.685,13.94,1,0.934,0.25
"2021-07-26 10:00:00",231091,13.39,0.685,14.15,1,0.935,0.25
"2021-07-26 10:15:00",231092,13.38,0.684,14.35,1,0.933,0.25
"2021-07-26 10:30:00",231093,13.37,0.685,14.58,1,0.934,0.25
"2021-07-26 10:45:00",231094,13.35,0.684,14.8,1,0.934,0.25
"2021-07-26 11:00:00",231095,13.33,0.685,15.05,1,0.935,0.25
"2021-07-26 11:15:00",231096,13.32,0.685,15.33,1,0.934,0.25
"2021-07-26 11:30:00",231097,13.31,0.684,15.59,1,0.934,0.25
"2021-07-26 11:45:00",231098,13.3,0.684,15.79,1,0.934,0.25
"2021-07-26 12:00:00",231099,13.29,0.681,15.99,1,0.93,0.25
"2021-07-26 12:15:00",231100,13.28,0.683,16.23,1,0.933,0.25
"2021-07-26 12:30:00",231101,13.28,0.682,16.51,1,0.932,0.25
"2021-07-26 12:45:00",231102,13.27,0.683,16.64,1,0.933,0.25
"2021-07-26 13:00:00",231103,13.26,0.682,16.71,1,0.932,0.25
"2021-07-26 13:15:00",231104,13.26,0.683,16.83,1,0.933,0.25
"2021-07-26 13:30:00",231105,13.27,0.682,16.85,1,0.932,0.25
"2021-07-26 13:45:00",231106,13.27,0.682,16.77,1,0.932,0.25
"2021-07-26 14:00:00",231107,13.27,0.681,16.74,1,0.931,0.25
"2021-07-26 14:15:00",231108,13.27,0.681,16.77,1,0.93,0.25
"2021-07-26 14:30:00",231109,13.27,0.681,16.74,1,0.931,0.25
"2021-07-26 14:45:00",231110,13.24,0.68,16.66,1,0.93,0.25
"2021-07-26 15:00:00",231111,13.28,0.68,16.61,1,0.93,0.25
"2021-07-26 15:15:00",231112,13.28,0.68,16.57,1,0.93,0.25
"2021-07-26 15:30:00",231113,13.28,0.68,16.6,1,0.929,0.25
"2021-07-26 15:45:00",231114,13.28,0.681,16.59,1,0.931,0.25
"2021-07-26 16:00:00",231115,13.28,0.68,16.58,1,0.93,0.25
"2021-07-26 16:15:00",231116,13.29,0.678,16.59,1,0.927,0.25
"2021-07-26 16:30:00",231117,13.3,0.68,16.58,1,0.93,0.25
"2021-07-26 16:45:00",231118,13.3,0.679,16.6,1,0.928,0.25
"2021-07-26 17:00:00",231119,13.29,0.677,16.62,1,0.926,0.25
"2021-07-26 17:15:00",231120,13.28,0.676,16.66,1,0.925,0.25
"2021-07-26 17:30:00",231121,13.29,0.674,16.72,1,0.924,0.25
"2021-07-26 17:45:00",231122,13.3,0.674,16.74,1,0.923,0.25
"2021-07-26 18:00:00",231123,13.29,0.674,16.72,1,0.924,0.25
"2021-07-26 18:15:00",231124,13.25,0.673,16.72,1,0.922,0.25
"2021-07-26 18:30:00",231125,13.22,0.672,16.69,1,0.921,0.25
"2021-07-26 18:45:00",231126,13.2,0.672,16.63,1,0.922,0.25
"2021-07-26 19:00:00",231127,13.19,0.671,16.58,1,0.92,0.25
"2021-07-26 19:15:00",231128,13.17,0.669,16.53,1,0.919,0.25
"2021-07-26 19:30:00",231129,13.16,0.668,16.47,1,0.918,0.25
"2021-07-26 19:45:00",231130,13.14,0.669,16.39,1,0.919,0.25
"2021-07-26 20:00:00",231131,13.11,0.669,16.31,1,0.918,0.25
"2021-07-26 20:15:00",231132,13.1,0.667,16.23,1,0.916,0.25
"2021-07-26 20:30:00",231133,13.09,0.667,16.15,1,0.917,0.25
"2021-07-26 20:45:00",231134,13.07,0.674,16.06,1,0.924,0.25
"2021-07-26 21:00:00",231135,13.06,0.679,15.95,1,0.929,0.25
"2021-07-26 21:15:00",231136,13.04,0.681,15.83,1,0.931,0.25
"2021-07-26 21:30:00",231137,13.03,0.683,15.73,1,0.933,0.25
"2021-07-26 21:45:00",231138,13.01,0.687,15.63,1,0.936,0.25
"2021-07-26 22:00:00",231139,13,0.687,15.52,1,0.937,0.25
"2021-07-26 22:15:00",231140,12.99,0.69,15.42,1,0.94,0.25
"2021-07-26 22:30:00",231141,12.98,0.693,15.34,1,0.942,0.25
"2021-07-26 22:45:00",231142,12.96,0.695,15.27,1,0.945,0.25
"2021-07-26 23:00:00",231143,12.95,0.699,15.21,1,0.948,0.25
"2021-07-26 23:15:00",231144,12.94,0.702,15.16,1,0.951,0.25
"2021-07-26 23:30:00",231145,12.93,0.705,15.11,1,0.955,0.25
"2021-07-26 23:45:00",231146,12.92,0.71,15.06,1,0.96,0.25
"2021-07-27 00:00:00",231147,12.9,0.713,15.01,1,0.963,0.25
"2021-07-27 00:15:00",231148,12.89,0.718,14.98,1,0.967,0.25
"2021-07-27 00:30:00",231149,12.88,0.728,14.94,1,0.978,0.25
"2021-07-27 00:45:00",231150,12.87,0.741,14.89,1,0.991,0.25
"2021-07-27 01:00:00",231151,12.86,0.751,14.84,1,1.001,0.25
"2021-07-27 01:15:00",231152,12.84,1.128,14.75,1,1.378,0.25
"2021-07-27 01:30:00",231153,12.83,1.12,14.64,1,1.37,0.25
"2021-07-27 01:45:00",231154,12.82,1.106,14.49,1,1.356,0.25
"2021-07-27 02:00:00",231155,12.82,1.092,14.36,1,1.342,0.25
"2021-07-27 02:15:00",231156,12.81,1.075,14.24,1,1.325,0.25
"2021-07-27 02:30:00",231157,12.8,1.061,14.11,1,1.311,0.25
"2021-07-27 02:45:00",231158,12.78,1.05,13.98,1,1.3,0.25
"2021-07-27 03:00:00",231159,12.77,1.036,13.85,1,1.285,0.25
"2021-07-27 03:15:00",231160,12.76,1.022,13.72,1,1.272,0.25
"2021-07-27 03:30:00",231161,12.75,1.013,13.57,1,1.263,0.25
"2021-07-27 03:45:00",231162,12.75,1.002,13.43,1,1.251,0.25
"2021-07-27 04:00:00",231163,12.74,0.991,13.29,1,1.241,0.25
"2021-07-27 04:15:00",231164,12.72,0.983,13.16,1,1.233,0.25
"2021-07-27 04:30:00",231165,12.71,0.975,13.05,1,1.225,0.25
"2021-07-27 04:45:00",231166,12.7,0.962,12.95,1,1.212,0.25
"2021-07-27 05:00:00",231167,12.69,0.956,12.86,1,1.206,0.25
"2021-07-27 05:15:00",231168,12.69,0.948,12.79,1,1.198,0.25
"2021-07-27 05:30:00",231169,12.68,0.944,12.73,1,1.194,0.25
"2021-07-27 05:45:00",231170,12.67,0.937,12.68,1,1.187,0.25
"2021-07-27 06:00:00",231171,12.66,0.934,12.63,1,1.184,0.25
"2021-07-27 06:15:00",231172,12.65,0.928,12.59,1,1.177,0.25
"2021-07-27 06:30:00",231173,12.64,0.922,12.53,1,1.172,0.25
"2021-07-27 06:45:00",231174,12.64,0.918,12.49,1,1.168,0.25
"2021-07-27 07:00:00",231175,12.63,0.914,12.45,1,1.164,0.25
"2021-07-27 07:15:00",231176,12.64,0.912,12.43,1,1.162,0.25
"2021-07-27 07:30:00",231177,12.62,0.905,12.43,1,1.155,0.25
"2021-07-27 07:45:00",231178,12.65,0.9,12.42,1,1.15,0.25
"2021-07-27 08:00:00",231179,12.65,0.901,12.43,1,1.15,0.25
"2021-07-27 08:15:00",231180,12.68,0.898,12.44,1,1.147,0.25
"2021-07-27 08:30:00",231181,12.72,0.891,12.45,1,1.141,0.25
"2021-07-27 08:45:00",231182,12.75,0.889,12.46,1,1.139,0.25
"2021-07-27 09:00:00",231183,12.86,0.887,12.47,1,1.136,0.25
"2021-07-27 09:15:00",231184,13.03,0.885,12.5,1,1.135,0.25
"2021-07-27 09:30:00",231185,13.22,0.883,12.52,1,1.133,0.25
"2021-07-27 09:45:00",231186,13.44,0.876,12.61,1,1.126,0.25
"2021-07-27 10:00:00",231187,13.43,0.876,12.8,1,1.126,0.25
"2021-07-27 10:15:00",231188,13.43,0.875,12.99,1,1.125,0.25
"2021-07-27 10:30:00",231189,13.41,0.871,13.22,1,1.121,0.25
"2021-07-27 10:45:00",231190,13.4,0.87,13.44,1,1.119,0.25
"2021-07-27 11:00:00",231191,13.39,0.869,13.63,1,1.118,0.25
"2021-07-27 11:15:00",231192,13.38,0.868,13.83,1,1.118,0.25
"2021-07-27 11:30:00",231193,13.39,0.867,13.96,1,1.117,0.25
"2021-07-27 11:45:00",231194,13.38,0.866,14.17,1,1.116,0.25
"2021-07-27 12:00:00",231195,13.38,0.864,14.38,1,1.114,0.25
"2021-07-27 12:15:00",231196,13.38,0.862,14.66,1,1.112,0.25
"2021-07-27 12:30:00",231197,13.37,0.861,14.98,1,1.11,0.25
"2021-07-27 12:45:00",231198,13.35,0.858,15.28,1,1.108,0.25
"2021-07-27 13:00:00",231199,13.34,0.855,15.59,1,1.104,0.25
"2021-07-27 13:15:00",231200,13.34,0.853,15.88,1,1.102,0.25
"2021-07-27 13:30:00",231201,13.33,0.854,16.16,1,1.103,0.25
"2021-07-27 13:45:00",231202,13.33,0.85,16.43,1,1.1,0.25
"2021-07-27 14:00:00",231203,13.33,0.85,16.69,1,1.099,0.25
"2021-07-27 14:15:00",231204,13.32,0.847,16.94,1,1.096,0.25
"2021-07-27 14:30:00",231205,13.31,0.844,17.18,1,1.093,0.25
"2021-07-27 14:45:00",231206,13.3,0.842,17.39,1,1.092,0.25
"2021-07-27 15:00:00",231207,13.28,0.842,17.59,1,1.091,0.25
"2021-07-27 15:15:00",231208,13.28,0.839,17.77,1,1.088,0.25
"2021-07-27 15:30:00",231209,13.28,0.837,17.93,1,1.087,0.25
"2021-07-27 15:45:00",231210,13.27,0.837,18.06,1,1.086,0.25
"2021-07-27 16:00:00",231211,13.27,0.834,18.16,1,1.083,0.25
"2021-07-27 16:15:00",231212,13.27,0.831,18.24,1,1.081,0.25
"2021-07-27 16:30:00",231213,13.27,0.83,18.29,1,1.08,0.25
"2021-07-27 16:45:00",231214,13.25,0.827,18.33,1,1.076,0.25
"2021-07-27 17:00:00",231215,13.23,0.824,18.34,1,1.074,0.25
"2021-07-27 17:15:00",231216,13.24,0.826,18.3,1,1.075,0.25
"2021-07-27 17:30:00",231217,13.26,0.824,18.27,1,1.073,0.25
"2021-07-27 17:45:00",231218,13.26,0.818,18.24,1,1.068,0.25
"2021-07-27 18:00:00",231219,13.25,0.816,18.18,1,1.066,0.25
"2021-07-27 18:15:00",231220,13.22,0.814,18.1,1,1.064,0.25
"2021-07-27 18:30:00",231221,13.19,0.813,18,1,1.063,0.25
"2021-07-27 18:45:00",231222,13.17,0.813,17.89,1,1.063,0.25
"2021-07-27 19:00:00",231223,13.15,0.81,17.79,1,1.059,0.25
"2021-07-27 19:15:00",231224,13.13,0.807,17.7,1,1.057,0.25
"2021-07-27 19:30:00",231225,13.11,0.808,17.6,1,1.058,0.25
"2021-07-27 19:45:00",231226,13.09,0.802,17.5,1,1.052,0.25
"2021-07-27 20:00:00",231227,13.08,0.803,17.39,1,1.053,0.25
"2021-07-27 20:15:00",231228,13.06,0.801,17.29,1,1.051,0.25
"2021-07-27 20:30:00",231229,13.05,0.8,17.17,1,1.05,0.25
"2021-07-27 20:45:00",231230,13.03,0.799,17.04,1,1.048,0.25
"2021-07-27 21:00:00",231231,13.02,0.797,16.91,1,1.047,0.25
"2021-07-27 21:15:00",231232,13,0.797,16.78,1,1.047,0.25
"2021-07-27 21:30:00",231233,12.99,0.798,16.65,1,1.048,0.25
"2021-07-27 21:45:00",231234,12.98,0.795,16.53,1,1.045,0.25
"2021-07-27 22:00:00",231235,12.96,0.794,16.41,1,1.044,0.25
"2021-07-27 22:15:00",231236,12.95,0.794,16.28,1,1.043,0.25
"2021-07-27 22:30:00",231237,12.94,0.793,16.15,1,1.042,0.25
"2021-07-27 22:45:00",231238,12.93,0.793,16.03,1,1.042,0.25
"2021-07-27 23:00:00",231239,12.91,0.791,15.9,1,1.04,0.25
"2021-07-27 23:15:00",231240,12.9,0.792,15.78,1,1.042,0.25
"2021-07-27 23:30:00",231241,12.89,0.792,15.66,1,1.041,0.25
"2021-07-27 23:45:00",231242,12.88,0.79,15.53,1,1.04,0.25
"2021-07-28 00:00:00",231243,12.87,0.788,15.41,1,1.038,0.25
"2021-07-28 00:15:00",231244,12.86,0.789,15.29,1,1.039,0.25
"2021-07-28 00:30:00",231245,12.84,0.79,15.18,1,1.039,0.25
"2021-07-28 00:45:00",231246,12.83,0.788,15.06,1,1.038,0.25
"2021-07-28 01:00:00",231247,12.82,0.79,14.94,1,1.039,0.25
"2021-07-28 01:15:00",231248,12.81,0.786,14.82,1,1.035,0.25
"2021-07-28 01:30:00",231249,12.8,0.787,14.71,1,1.036,0.25
"2021-07-28 01:45:00",231250,12.78,0.789,14.6,1,1.038,0.25
"2021-07-28 02:00:00",231251,12.78,0.788,14.49,1,1.037,0.25
"2021-07-28 02:15:00",231252,12.77,0.789,14.39,1,1.038,0.25
"2021-07-28 02:30:00",231253,12.76,0.789,14.3,1,1.038,0.25
"2021-07-28 02:45:00",231254,12.75,0.788,14.21,1,1.037,0.25
"2021-07-28 03:00:00",231255,12.74,0.788,14.13,1,1.037,0.25
"2021-07-28 03:15:00",231256,12.73,0.788,14.04,1,1.037,0.25
"2021-07-28 03:30:00",231257,12.72,0.788,13.95,1,1.037,0.25
"2021-07-28 03:45:00",231258,12.71,0.788,13.86,1,1.038,0.25
"2021-07-28 04:00:00",231259,12.7,0.786,13.76,1,1.035,0.25
"2021-07-28 04:15:00",231260,12.69,0.787,13.66,1,1.037,0.25
"2021-07-28 04:30:00",231261,12.68,0.79,13.56,1,1.04,0.25
"2021-07-28 04:45:00",231262,12.67,0.788,13.46,1,1.038,0.25
"2021-07-28 05:00:00",231263,12.66,0.787,13.36,1,1.037,0.25
"2021-07-28 05:15:00",231264,12.65,0.786,13.26,1,1.036,0.25
"2021-07-28 05:30:00",231265,12.64,0.787,13.17,1,1.036,0.25
"2021-07-28 05:45:00",231266,12.64,0.787,13.08,1,1.036,0.25
"2021-07-28 06:00:00",231267,12.62,0.786,12.98,1,1.036,0.25
"2021-07-28 06:15:00",231268,12.62,0.786,12.89,1,1.036,0.25
"2021-07-28 06:30:00",231269,12.61,0.787,12.79,1,1.037,0.25
"2021-07-28 06:45:00",231270,12.6,0.787,12.69,1,1.037,0.25
"2021-07-28 07:00:00",231271,12.6,0.788,12.63,1,1.037,0.25
"2021-07-28 07:15:00",231272,12.6,0.783,12.57,1,1.033,0.25
"2021-07-28 07:30:00",231273,12.61,0.784,12.52,1,1.034,0.25
"2021-07-28 07:45:00",231274,12.67,0.784,12.5,1,1.034,0.25
"2021-07-28 08:00:00",231275,12.72,0.785,12.49,1,1.034,0.25
"2021-07-28 08:15:00",231276,12.78,0.784,12.5,1,1.034,0.25
"2021-07-28 08:30:00",231277,12.86,0.785,12.53,1,1.035,0.25
"2021-07-28 08:45:00",231278,12.97,0.785,12.58,1,1.034,0.25
"2021-07-28 09:00:00",231279,13.13,0.783,12.65,1,1.033,0.25
"2021-07-28 09:15:00",231280,13.37,0.784,12.75,1,1.034,0.25
"2021-07-28 09:30:00",231281,13.42,0.785,12.86,1,1.034,0.25
"2021-07-28 09:45:00",231282,13.4,0.783,13,1,1.033,0.25
"2021-07-28 10:00:00",231283,13.38,0.784,13.21,1,1.033,0.25
"2021-07-28 10:15:00",231284,13.37,0.783,13.4,1,1.033,0.25
"2021-07-28 10:30:00",231285,13.36,0.783,13.48,1,1.033,0.25
"2021-07-28 10:45:00",231286,13.34,0.784,13.68,1,1.034,0.25
"2021-07-28 11:00:00",231287,13.33,0.782,13.91,1,1.032,0.25
"2021-07-28 11:15:00",231288,13.32,0.782,14.21,1,1.031,0.25
"2021-07-28 11:30:00",231289,13.31,0.799,14.58,1,1.048,0.25
"2021-07-28 11:45:00",231290,13.27,0.801,14.68,1,1.05,0.25
"2021-07-28 12:00:00",231291,13.18,0.802,14.65,1,1.052,0.25
"2021-07-28 12:15:00",231292,12.96,0.802,14.56,1,1.052,0.25
"2021-07-28 12:30:00",231293,13.07,0.801,14.36,1,1.051,0.25
"2021-07-28 12:45:00",231294,13.35,0.801,14.2,1,1.051,0.25
"2021-07-28 13:00:00",231295,13.35,0.801,14.19,1,1.051,0.25
"2021-07-28 13:15:00",231296,13.35,0.8,14.21,1,1.049,0.25
"2021-07-28 13:30:00",231297,13.37,0.8,14.22,1,1.05,0.25
"2021-07-28 13:45:00",231298,13.37,0.798,14.29,1,1.048,0.25
"2021-07-28 14:00:00",231299,13.37,0.797,14.36,1,1.046,0.25
"2021-07-28 14:15:00",231300,13.37,0.796,14.43,1,1.046,0.25
"2021-07-28 14:30:00",231301,13.37,0.797,14.49,1,1.047,0.25
"2021-07-28 14:45:00",231302,13.37,0.798,14.57,1,1.047,0.25
